"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","RT @PageSix: Rosanna Arquette: Female agents told me to keep quiet about Harvey https://t.co/RJR8Gsn7zW https://t.co/HeLu8pXZgo",FALSE,0,NA,2018-01-27 21:29:43,FALSE,NA,"957365024003117057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CestAlain",3,TRUE,FALSE,NA,NA
"82","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:42,FALSE,NA,"957365021431992320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maraistunning",212,TRUE,FALSE,NA,NA
"83","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:40,FALSE,NA,"957365013165101057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zayumthebae",212,TRUE,FALSE,NA,NA
"84","RT @fun_soy: A great start to the week - with our first re-order of 2018 from Harvey Nichols... where it all started! Thanks guys! 

#Monda…",FALSE,0,NA,2018-01-27 21:29:36,FALSE,NA,"957364995083431936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","georgem55513246",651,TRUE,FALSE,NA,NA
"85","@bradley_harvey At a Target?!?!  Walmart, on the other hand, I could absolutely see that happening.",FALSE,0,"bradley_harvey",2018-01-27 21:29:33,FALSE,"957344207101923330","957364983892979716","46297780","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flutter_eleven",0,FALSE,FALSE,NA,NA
"86","RT @TrumpsTaxes: Me, waiting for Republicans to return any money donated by RNC Finance Chairman Steve Wynn after they attacked Democrats f…",FALSE,0,NA,2018-01-27 21:29:31,FALSE,NA,"957364974896238593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaakiralindsey",227,TRUE,FALSE,NA,NA
"87","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:29,FALSE,NA,"957364966633476096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelfowlerx",210,TRUE,FALSE,NA,NA
"88","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:28,FALSE,NA,"957364960169996289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ambrieambra",210,TRUE,FALSE,NA,NA
"89","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:27,FALSE,NA,"957364958727213056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","gemmabeaumont_",210,TRUE,FALSE,NA,NA
"90","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:27,FALSE,NA,"957364958274179073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","connorminovio",210,TRUE,FALSE,NA,NA
"91","RT @sahilkapur: It’s now been over a day since the WSJ bombshell on Steve Wynn and still radio silence from the RNC, who demanded Democrats…",FALSE,0,NA,2018-01-27 21:29:27,FALSE,NA,"957364956814561280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PapenShannon",127,TRUE,FALSE,NA,NA
"92","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:25,FALSE,NA,"957364950607040514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olzansides_",210,TRUE,FALSE,NA,NA
"93","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:25,FALSE,NA,"957364948501450752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","perriexmartinez",210,TRUE,FALSE,NA,NA
"94","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:22,FALSE,NA,"957364935880822784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smileforjdm",210,TRUE,FALSE,NA,NA
"95","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:21,FALSE,NA,"957364931908775937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vampetterose",210,TRUE,FALSE,NA,NA
"96","@TheIronEngine This is my oldest son, Hurricane, and my youngest, Mainland Shunting Diesel from Thomas &amp; the Great Railway Show.",FALSE,0,"TheIronEngine",2018-01-27 21:29:18,FALSE,"852514459327250432","957364918788984837","894620678","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JacobShanks4",0,FALSE,FALSE,NA,NA
"97","RT @sahilkapur: It’s now been over a day since the WSJ bombshell on Steve Wynn and still radio silence from the RNC, who demanded Democrats…",FALSE,0,NA,2018-01-27 21:29:17,FALSE,NA,"957364914758144000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marlenemaclean",127,TRUE,FALSE,NA,NA
"98","RT @PageSix: Rosanna Arquette: Female agents told me to keep quiet about Harvey https://t.co/RJR8Gsn7zW https://t.co/HeLu8pXZgo",FALSE,0,NA,2018-01-27 21:29:16,FALSE,NA,"957364912443088898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_A_Moon_",3,TRUE,FALSE,NA,NA
"99","RT @IWillRedPillYou: President Trump still had one of the most amazing growth periods in any President's first year in history and this is…",FALSE,0,NA,2018-01-27 21:29:16,FALSE,NA,"957364910756941824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sheild_wolf",9,TRUE,FALSE,NA,NA
"100","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:29:16,FALSE,NA,"957364910433931266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatieKlmmm",212,TRUE,FALSE,NA,NA
"101","RT @DannyHozack: Why #tax #carbon? Wealth redistribution plain and simple! 
Paul Harvey MT: #climate #alarmism may well be the biggest #hoa…",FALSE,0,NA,2018-01-27 21:29:16,FALSE,NA,"957364909251084288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpeakeasyJames",3,TRUE,FALSE,NA,NA
"102","RT @TrumpsTaxes: Me, waiting for Republicans to return any money donated by RNC Finance Chairman Steve Wynn after they attacked Democrats f…",FALSE,0,NA,2018-01-27 21:29:12,FALSE,NA,"957364894663348225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrMrsJ",227,TRUE,FALSE,NA,NA
"103","RT @PBR: Can he be stopped? 

Jose Vitor Leme continues to roll but can he weather Hurricane Hustler in Round 2? Daysheet &gt;&gt; https://t.co/q…",FALSE,0,NA,2018-01-27 21:29:09,FALSE,NA,"957364881753194496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pbrwordwide",19,TRUE,FALSE,NA,NA
"104","RT @JohnFugelsang: This tweet contains the names of every congressman who demanded Dems return Harvey Weinstein $ who now demands GOPs retu…",FALSE,0,NA,2018-01-27 21:29:06,FALSE,NA,"957364871447838720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baobann",1088,TRUE,FALSE,NA,NA
"105","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:29:04,FALSE,NA,"957364863004758016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kwmcconnell",945,TRUE,FALSE,NA,NA
"106","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:29:01,FALSE,NA,"957364849859842049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mikeimbriano",52,TRUE,FALSE,NA,NA
"107","RT @KXXVNewsNow: Jump in late mortgages after Harvey sparks foreclosure fears https://t.co/QBZzdrbzMz https://t.co/YH0Gvm0TrT",FALSE,0,NA,2018-01-27 21:29:01,FALSE,NA,"957364848236560385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","peggyodomyahoo1",1,TRUE,FALSE,NA,NA
"108","RT @kylegriffin1: Whitefish Energy, that small Montana energy company, spent $150,000 lobbying Congress last quarter amid investigations in…",FALSE,0,NA,2018-01-27 21:29:01,FALSE,NA,"957364846378405888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobertF26773196",772,TRUE,FALSE,NA,NA
"109","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:28:59,FALSE,NA,"957364839847882752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","8t0Ric",3662,TRUE,FALSE,NA,NA
"110","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:28:56,FALSE,NA,"957364828674412545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","han_bws",213,TRUE,FALSE,NA,NA
"111","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:28:54,FALSE,NA,"957364818503241729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beckstin74",213,TRUE,FALSE,NA,NA
"112","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:28:54,FALSE,NA,"957364817727315968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smiledoIans",213,TRUE,FALSE,NA,NA
"113","@brewerfan28 I start work at 6. So you'll probably have to wait until around 6:01.",FALSE,0,"brewerfan28",2018-01-27 21:28:54,FALSE,"957363344394113026","957364817161056256","389777959","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D_J_Harvey",0,FALSE,FALSE,NA,NA
"114","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 21:28:50,FALSE,NA,"957364803533668353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jodzio",145,TRUE,FALSE,NA,NA
"115","NOW PLAYING:
 Harvey Danger - Flagpole Sitta",FALSE,0,NA,2018-01-27 21:28:50,FALSE,NA,"957364803177197569",NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>","CJAMS86",0,FALSE,FALSE,NA,NA
"116","@monica_barona Inviting Canada to an anti-ISIS coalition meeting would be like inviting Harvey Weinstein to a rape… https://t.co/MEN513OyIj",FALSE,0,"monica_barona",2018-01-27 21:28:48,TRUE,"957330509855518720","957364793349783552","3121151275","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GunnerJingo",0,FALSE,FALSE,NA,NA
"117","@TheGlare_TM @07SilverSpyder @NicoleEggert @ScottBaio I’ll see your Steve Wynn, and raise you a Harvey Weinstein. H… https://t.co/aK4vjW7rty",FALSE,1,"TheGlare_TM",2018-01-27 21:28:47,TRUE,"957334459774390272","957364788656517121","734496044092903425","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Nietzscherocked",0,FALSE,FALSE,NA,NA
"118","RT @omgiddy: first stream as a partner. <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>

https://t.co/UtiCRMbYh2 https://t.co/MAPUzLyI4c",FALSE,0,NA,2018-01-27 21:28:44,FALSE,NA,"957364778384744448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chai_Harvey",2,TRUE,FALSE,NA,NA
"119","Rosanna Arquette: Female agents told me to keep quiet about Harvey https://t.co/RJR8Gsn7zW https://t.co/HeLu8pXZgo",FALSE,4,NA,2018-01-27 21:28:44,FALSE,NA,"957364778091106310",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PageSix",3,FALSE,FALSE,NA,NA
"120","RT @MIX1051Utah: Did you know that @JonWatkinsHost was stuck on a cruise ship during A HURRICANE? He lived to tell the tale on our morning…",FALSE,0,NA,2018-01-27 21:28:43,FALSE,NA,"957364771874996224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breakingnash",2,TRUE,FALSE,NA,NA
"121","RT @TrumpsTaxes: Me, waiting for Republicans to return any money donated by RNC Finance Chairman Steve Wynn after they attacked Democrats f…",FALSE,0,NA,2018-01-27 21:28:40,FALSE,NA,"957364762236604416",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","sinbadbad",227,TRUE,FALSE,NA,NA
"122","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:28:40,FALSE,NA,"957364760705724416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlaKalinowska18",213,TRUE,FALSE,NA,NA
"123","The Hurricane Heist 2018 Thriller/Action Movie | Maggie Grace | Toby Kebbell | Director: Rob Cohen: https://t.co/kWYrZRyBHZ via",FALSE,0,NA,2018-01-27 21:28:37,FALSE,NA,"957364748873584640",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gauk90",0,FALSE,FALSE,NA,NA
"124","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:28:36,FALSE,NA,"957364743425183746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janeeucraft",3662,TRUE,FALSE,NA,NA
"125","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 21:28:27,FALSE,NA,"957364705395462145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robbiegoodwin",145,TRUE,FALSE,NA,NA
"126","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 21:28:26,FALSE,NA,"957364701339385858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sloopwest",145,TRUE,FALSE,NA,NA
"127","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:28:22,FALSE,NA,"957364685258612736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sugaralbalat200",213,TRUE,FALSE,NA,NA
"128","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:28:21,FALSE,NA,"957364682452594688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_vamps__fan",213,TRUE,FALSE,NA,NA
"129","Meet the #GuyHarvey Football Season available year around at https://t.co/uZLeA4Oxdo RT if U <U+2665> 2NA Fishing https://t.co/WbzejnWr8B",FALSE,0,NA,2018-01-27 21:28:20,FALSE,NA,"957364677511667712",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","GuyHarveyShirts",0,FALSE,FALSE,NA,NA
"130","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 21:28:19,FALSE,NA,"957364673531269121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CristopherOcean",145,TRUE,FALSE,NA,NA
"131","RT @LavenderCourage: My #crossstitch of Harvey from Stardew Valley is now complete! 

https://t.co/3CDKGwTP45 https://t.co/tHyXefEU8a",FALSE,0,NA,2018-01-27 21:28:17,FALSE,NA,"957364662429011968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s0ftg4m3r",2,TRUE,FALSE,NA,NA
"132","@donnylumpkins Land of Talk",FALSE,0,"donnylumpkins",2018-01-27 21:28:15,FALSE,"957358830131621888","957364654505971712","2272323434","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bradley_harvey",0,FALSE,FALSE,NA,NA
"133","RT @JohnFugelsang: This tweet contains the names of every congressman who demanded Dems return Harvey Weinstein $ who now demands GOPs retu…",FALSE,0,NA,2018-01-27 21:28:12,FALSE,NA,"957364643311378432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denise_camper",1088,TRUE,FALSE,NA,NA
"134","@65Collector @PrisonPlanet Harvey Weinstein and his mum?",FALSE,0,"65Collector",2018-01-27 21:28:11,FALSE,"957360107595190273","957364637208596480","2324668189","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TomWest35634271",0,FALSE,FALSE,NA,NA
"135","RT @MIX1051Utah: Did you know that @JonWatkinsHost was stuck on a cruise ship during A HURRICANE? He lived to tell the tale on our morning…",FALSE,0,NA,2018-01-27 21:28:10,FALSE,NA,"957364633450438656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonWatkinsHost",2,TRUE,FALSE,NA,NA
